CLOSE SELL,CL,1994-07-05,51.88,1.07,1994-08-02,52.12,-1.22
CLOSE BUY,CL,1994-07-28,52.88,1.04,1994-08-29,57.88,3.82
CLOSE BUY,CL,1994-09-29,58.0,0.89,1994-10-24,59.36,0.52
CLOSE BUY,CL,1994-11-16,62.0,0.89,1994-12-15,63.12,0.26
CLOSE SELL,CL,1995-01-06,60.0,1.17,1995-02-03,63.12,-2.00
CLOSE BUY,CL,1995-02-24,64.88,1.19,1995-03-27,67.36,1.09
CLOSE BUY,CL,1995-04-03,66.24,1.11,1995-05-02,69.0,1.48
CLOSE BUY,CL,1995-05-15,72.48,1.24,1995-06-09,75.12,1.14
CLOSE BUY,CL,1995-06-15,76.76,1.08,1995-06-29,73.52,-2.00
CLOSE SELL,CL,1995-06-29,73.52,1.04,1995-07-17,68.64,3.67
CLOSE SELL,CL,1995-08-07,69.88,1.25,1995-08-22,68.24,0.31
CLOSE BUY,CL,1995-09-05,69.0,0.85,1995-10-03,66.48,-2.00
CLOSE BUY,CL,1995-11-27,71.12,1.01,1995-12-15,75.0,2.85
CLOSE SELL,CL,1995-12-18,73.12,1.20,1995-12-27,70.76,0.97
CLOSE SELL,CL,1996-01-10,68.88,1.44,1996-01-23,72.12,-2.00
CLOSE BUY,CL,1996-01-23,72.12,1.31,1996-02-21,78.48,3.84
CLOSE SELL,CL,1996-04-10,75.36,1.28,1996-05-09,77.76,-2.00
CLOSE BUY,CL,1996-05-08,77.36,1.29,1996-06-06,83.24,3.57
CLOSE BUY,CL,1996-06-19,81.76,1.43,1996-07-03,83.76,0.40
CLOSE SELL,CL,1996-07-25,79.64,1.69,1996-08-26,83.0,-2.00
CLOSE BUY,CL,1996-09-05,81.88,1.21,1996-09-30,86.88,3.13
CLOSE SELL,CL,1996-10-03,86.0,1.56,1996-10-18,89.88,-2.00
CLOSE BUY,CL,1996-10-18,89.88,1.63,1996-11-15,94.76,2.00
CLOSE SELL,CL,1996-11-27,92.88,1.38,1996-12-09,91.12,0.28
CLOSE SELL,CL,1997-01-02,91.0,1.85,1997-01-16,94.12,-2.00
CLOSE BUY,CL,1997-01-16,94.12,1.48,1997-02-19,104.88,6.26
CLOSE BUY,CL,1997-03-05,106.64,2.37,1997-03-27,103.36,-2.00
CLOSE SELL,CL,1997-03-27,103.36,2.43,1997-04-14,100.88,0.02
CLOSE BUY,CL,1997-04-15,104.76,2.67,1997-05-07,110.0,0.96
CLOSE BUY,CL,1997-05-12,113.76,2.52,1997-05-15,115.76,-0.21
CLOSE BUY,CL,1997-06-05,62.12,1.51,1997-07-07,65.76,1.41
CLOSE BUY,CL,1997-07-22,73.56,2.03,1997-08-01,74.56,-0.51
CLOSE SELL,CL,1997-08-05,73.38,2.21,1997-09-02,66.24,2.23
CLOSE BUY,CL,1997-09-15,65.88,1.97,1997-10-14,73.56,2.91
CLOSE BUY,CL,1997-10-21,74.5,1.71,1997-11-04,63.76,-2.00
CLOSE SELL,CL,1997-11-04,63.76,2.22,1997-12-03,70.76,-2.00
CLOSE BUY,CL,1998-01-28,71.5,1.67,1998-02-24,78.5,3.18
CLOSE BUY,CL,1998-02-27,81.18,1.78,1998-04-01,87.76,2.70
CLOSE BUY,CL,1998-04-17,85.76,2.03,1998-05-08,88.06,0.14
CLOSE BUY,CL,1998-06-05,89.5,1.90,1998-07-06,91.12,-0.15
CLOSE BUY,CL,1998-07-08,92.94,2.12,1998-07-31,92.24,-1.33
CLOSE SELL,CL,1998-08-04,89.88,2.73,1998-08-26,85.62,0.56
CLOSE SELL,CL,1998-08-27,80.88,2.89,1998-09-23,70.94,2.44
CLOSE SELL,CL,1998-09-30,68.76,3.74,1998-10-15,81.56,-2.00
CLOSE BUY,CL,1998-10-15,81.56,3.51,1998-11-12,89.88,1.37
CLOSE BUY,CL,1998-11-19,94.24,2.73,1998-11-24,90.06,-2.00
CLOSE SELL,CL,1998-11-24,90.06,2.82,1998-12-15,84.94,0.82
CLOSE BUY,CL,1998-12-15,84.94,2.63,1999-01-05,91.0,1.30
CLOSE SELL,CL,1999-01-08,85.68,2.59,1999-01-19,77.32,2.23
CLOSE BUY,CL,1999-02-10,84.62,2.99,1999-03-12,92.5,1.64
CLOSE BUY,CL,1999-03-25,93.12,2.37,1999-04-27,100.0,1.90
CLOSE BUY,CL,1999-05-17,96.32,3.07,1999-06-15,100.24,0.28
CLOSE BUY,CL,1999-07-13,48.94,1.14,1999-08-10,48.5,-1.39
CLOSE BUY,CL,1999-09-03,55.06,1.67,1999-09-13,53.5,-1.93
CLOSE SELL,CL,1999-09-13,53.5,1.92,1999-10-01,47.81,1.96
CLOSE BUY,CL,1999-10-28,59.0,2.09,1999-11-26,54.88,-2.00
CLOSE BUY,CL,1999-12-01,55.5,1.55,2000-01-03,62.25,3.35
CLOSE BUY,CL,2000-01-07,61.94,2.19,2000-02-07,56.38,-2.00
CLOSE SELL,CL,2000-01-24,60.69,2.35,2000-02-22,52.38,2.53
CLOSE BUY,CL,2000-03-03,54.88,2.53,2000-03-31,56.38,-0.41
CLOSE BUY,CL,2000-04-11,62.62,3.01,2000-05-12,58.81,-2.00
CLOSE SELL,CL,2000-05-16,58.06,2.30,2000-06-06,54.56,0.52
CLOSE BUY,CL,2000-06-09,56.88,1.96,2000-07-06,58.81,-0.02
CLOSE SELL,CL,2000-07-07,57.19,1.65,2000-07-13,53.06,1.51
CLOSE BUY,CL,2000-07-14,53.81,1.74,2000-07-26,55.56,0.00
