CSOD,PUT,2012-10-16,32.21,0.75,2012-10-26,28.2,2.19,2012,1,2.19,,30.0,2012-11-17,0.9,2.3,5,700.00,1,700.00,,
CSOD,CALL,2012-10-31,27.99,0.82,2012-11-07,28.32,-0.30,2012,0,,-0.30,30.0,2012-11-17,0.75,0.55,6,-120.00,0,,-120.00,
CSOD,PUT,2012-11-07,28.32,0.89,2012-11-16,27.0,0.24,2012,1,0.24,,25.0,2012-11-17,0.45,0.0,11,-495.00,0,,-495.00,
CSOD,CALL,2012-11-16,27.0,1.11,2012-11-29,28.06,-0.02,2012,0,,-0.02,30.0,2012-12-22,0.7,0.4,7,-210.00,0,,-210.00,
CSOD,CALL,2012-12-11,27.92,0.88,2013-01-11,31.08,1.29,2012,1,1.29,,30.0,2013-01-19,0.9,1.2,5,150.00,1,150.00,,
CSOD,CALL,2013-01-24,31.4,0.93,2013-02-05,33.61,0.68,2013,1,0.68,,35.0,2013-02-16,0.45,0.7,11,275.00,1,275.00,,
CSOD,CALL,2013-02-22,33.06,1.11,2013-03-06,35.15,0.45,2013,1,0.45,,35.0,2013-03-16,0.45,0.6,11,165.00,1,165.00,,
CSOD,PUT,2013-03-08,35.25,1.06,2013-04-08,31.73,1.16,2013,1,1.16,,30.0,2013-04-20,0.3,0.15,16,-240.00,0,,-240.00,
CSOD,CALL,2013-04-19,33.15,1.04,2013-05-17,40.66,3.12,2013,1,3.12,,35.0,2013-05-18,0.85,5.5,5,2325.00,1,2325.00,,
CSOD,CALL,2013-05-23,39.57,1.31,2013-06-20,44.38,1.34,2013,1,1.34,,40.0,2013-06-22,1.3,4.0,3,810.00,1,810.00,,
