FCX,PUT,2018-08-01,15.58,0.68,2018-08-17,13.97,0.68,2018,1,0.68,,16.0,2018-09-21,1.04,2.12,4,432.00,1,432.00,,0,2019-12-24,
FCX,CALL,2018-09-12,13.63,0.55,2018-09-25,14.49,0.28,2018,1,0.28,,14.0,2018-10-19,0.54,0.8,9,234.00,1,234.00,,0,2019-12-24,
FCX,PUT,2018-09-26,14.0,0.51,2018-10-25,11.25,2.21,2018,1,2.21,,14.0,2018-11-16,0.85,2.73,5,940.00,1,940.00,,0,2019-12-24,
FCX,CALL,2018-11-16,11.96,0.58,2018-11-19,11.51,-0.89,2018,0,,-0.89,12.0,2018-12-21,0.69,0.44,7,-175.00,0,,-175.00,0,2019-12-24,
FCX,PUT,2018-11-19,11.51,0.60,2018-11-27,11.24,-0.27,2018,0,,-0.27,12.0,2019-01-18,1.15,1.26,4,44.00,1,44.00,,0,2019-12-24,
FCX,CALL,2018-11-27,11.24,0.51,2018-12-03,12.09,0.33,2018,1,0.33,,11.0,2019-01-18,0.97,1.42,5,225.00,1,225.00,,0,2019-12-24,
FCX,PUT,2018-12-03,12.09,0.51,2018-12-26,10.4,1.15,2018,1,1.15,,12.0,2019-01-18,0.73,1.78,6,630.00,1,630.00,,0,2019-12-24,
FCX,PUT,2005-01-03,37.22,0.90,2005-01-07,35.63,0.38,2005,1,0.38,,35.0,2005-02-19,1.1,1.45,4,140.00,1,140.00,,0,2019-12-24,
FCX,PUT,2005-01-19,37.19,0.87,2005-01-21,37.33,-0.58,2005,0,,-0.58,35.0,2005-02-19,0.7,0.5,7,-140.00,0,,-140.00,0,2019-12-24,
FCX,PUT,2005-04-13,36.47,1.12,2005-04-18,35.21,0.06,2005,1,0.06,,35.0,2005-05-21,0.9,1.25,5,175.00,1,175.00,,0,2019-12-24,
FCX,PUT,2005-04-26,36.11,1.18,2005-05-16,32.1,1.19,2005,1,1.19,,35.0,2005-06-18,1.5,3.3,3,540.00,1,540.00,,0,2019-12-24,
FCX,CALL,2005-05-16,32.1,1.11,2005-06-02,36.25,1.37,2005,1,1.37,,30.0,2005-06-18,2.9,6.1,1,320.00,1,320.00,,0,2019-12-24,
FCX,PUT,2005-06-02,36.25,1.05,2005-06-10,35.71,-0.24,2005,0,,-0.24,35.0,2005-07-16,1.0,1.0,5,0.00,0,,0.00,0,2019-12-24,
FCX,PUT,2005-06-02,36.25,1.05,2005-06-17,38.54,-1.00,2005,0,,-1.00,30.0,2005-06-18,0.1,0.0,49,-490.00,0,,-490.00,0,2019-12-24,
FCX,CALL,2005-06-13,36.0,0.98,2005-06-23,36.27,-0.36,2005,0,,-0.36,35.0,2005-07-16,1.85,1.7,2,-30.00,0,,-30.00,0,2019-12-24,
FCX,PUT,2005-06-30,37.45,1.01,2005-07-05,37.96,-0.75,2005,0,,-0.75,35.0,2005-08-20,0.95,0.7,5,-125.00,0,,-125.00,0,2019-12-24,
FCX,CALL,2005-07-20,39.63,0.86,2005-08-16,42.55,1.21,2005,1,1.21,,40.0,2005-09-17,1.6,3.0,3,420.00,1,420.00,,0,2019-12-24,
FCX,PUT,2005-08-16,42.55,0.95,2005-08-18,40.79,0.43,2005,1,0.43,,40.0,2005-09-17,0.75,1.2,6,270.00,1,270.00,,0,2019-12-24,
FCX,CALL,2005-08-30,41.16,1.07,2005-09-13,42.34,0.05,2005,1,0.05,,40.0,2005-10-22,2.5,3.1,2,120.00,1,120.00,,0,2019-12-24,
